15.0,24.0,20.0,19.0,24.0,25.0,31.0,20.0,28.0,18.0,14.0,26.0,26.0,24.0,29.0,19.0,16.0,24.0,27.0,22.0,20.0,16.0,31.0,19.0,35.0,55.0,55.0,65.0,78.0,73.0,85.0,74.0,55.0,90.0,59.0,82.0,84.0,79.0,100.0,91.0,65.0,63.0,57.0,48.0,49.0,79.0,56.0,60.0,50.0,36.0,44.0,47.0,29.0,19.0,16.0,23.0,17.0,18.0,21.0,20.0,20.0,18.0,19.0,18.0,14.0,14.0,15.0,18.0,19.0,14.0,20.0,15.0,13.0,7.0,13.0,21.0,14.0,19.0,20.0,22.0,26.0,28.0,103.0,136.0,189.0,178.0,317.0,473.0,585.0,450.0,750.0,487.0,592.0,803.0,952.0,833.0,1198.0,986.0,714.0,382.0,174.0,97.0,46.0,37.0,56.0,47.0,75.0,74.0,133.0,190.0,267.0,149.0,260.0,170.0,249.0,260.0,379.0,372.0,878.0,676.0,735.0,833.0,815.0,632.0,444.0,264.0,143.0,29.0,52.0,18.0,22.0,26.0,20.0,21.0,24.0,22.0,19.0,119.0,212.0,154.0,86.0,84.0,50.0,76.0,57.0,94.0,53.0,42.0,57.0,42.0,55.0,50.0,39.0,64.0,56.0,50.0,45.0,44.0,35.0,62.0,39.0,25.0,34.0,29.0,37.0,32.0,27.0,31.0,18.0,15.0,16.0,14.0
10.0,18.0,17.0,26.0,29.0,28.0,28.0,44.0,32.0,32.0,33.0,29.0,24.0,22.0,20.0,28.0,26.0,25.0,18.0,18.0,18.0,39.0,37.0,32.0,31.0,25.0,23.0,18.0,22.0,18.0,18.0,9.0,6.0,16.0,17.0,20.0,19.0,10.0,15.0,12.0,9.0,11.0,14.0,12.0,14.0,17.0,11.0,17.0,21.0,27.0,27.0,24.0,16.0,31.0,27.0,34.0,48.0,59.0,96.0,103.0,87.0,90.0,127.0,88.0,80.0,121.0,95.0,95.0,96.0,98.0,120.0,141.0,134.0,185.0,186.0,168.0,181.0,210.0,606.0,688.0,664.0,618.0,705.0,744.0,969.0,1007.0,1137.0,1000.0,1202.0,854.0,361.0,226.0,103.0,65.0,56.0,28.0,47.0,32.0,39.0,55.0,70.0,199.0,139.0,266.0,185.0,199.0,231.0,318.0,442.0,439.0,481.0,817.0,864.0,757.0,606.0,707.0,670.0,391.0,103.0,91.0,64.0,52.0,28.0,29.0,27.0,25.0,21.0,24.0,24.0,138.0,265.0,179.0,82.0,89.0,97.0,72.0,74.0,80.0,69.0,87.0,66.0,44.0,49.0,45.0,82.0,57.0,70.0,72.0,53.0,64.0,55.0,76.0,42.0,80.0,49.0,37.0,52.0,73.0,42.0,26.0,32.0,30.0,22.0,32.0,25.0,26.0,20.0,20.0,12.0,23.0,25.0,22.0
76.0,75.0,68.0,51.0,76.0,33.0,38.0,80.0,57.0,59.0,34.0,46.0,39.0,43.0,28.0,40.0,24.0,22.0,21.0,25.0,14.0,19.0,26.0,18.0,20.0,13.0,21.0,25.0,18.0,12.0,14.0,16.0,27.0,23.0,24.0,27.0,39.0,27.0,38.0,22.0,63.0,31.0,29.0,45.0,31.0,53.0,28.0,46.0,42.0,33.0,22.0,39.0,57.0,52.0,69.0,82.0,57.0,41.0,51.0,40.0,25.0,27.0,21.0,30.0,34.0,34.0,25.0,30.0,28.0,20.0,21.0,25.0,25.0,29.0,22.0,19.0,18.0,26.0,37.0,99.0,63.0,31.0,27.0,29.0,37.0,30.0,27.0,25.0,24.0,44.0,86.0,106.0,151.0,136.0,183.0,183.0,244.0,319.0,468.0,820.0,682.0,735.0,767.0,777.0,825.0,960.0,1234.0,989.0,990.0,372.0,261.0,123.0,73.0,49.0,48.0,46.0,26.0,23.0,28.0,30.0,85.0,127.0,181.0,217.0,227.0,188.0,215.0,233.0,357.0,432.0,882.0,844.0,825.0,650.0,589.0,577.0,587.0,362.0,147.0,72.0,40.0,33.0,29.0,16.0,22.0,16.0,21.0,18.0,18.0,21.0,204.0,143.0,61.0,58.0,47.0,64.0,42.0,57.0,81.0,61.0,41.0,74.0,54.0,47.0,62.0,45.0,63.0,59.0,62.0,47.0,56.0,51.0
24.0,33.0,20.0,17.0,22.0,10.0,22.0,22.0,18.0,28.0,18.0,18.0,19.0,14.0,16.0,21.0,19.0,15.0,9.0,20.0,27.0,16.0,17.0,19.0,16.0,17.0,26.0,13.0,16.0,34.0,29.0,31.0,37.0,35.0,32.0,29.0,29.0,38.0,24.0,19.0,28.0,31.0,22.0,21.0,26.0,18.0,18.0,27.0,18.0,22.0,30.0,45.0,33.0,45.0,34.0,32.0,27.0,31.0,29.0,49.0,50.0,31.0,25.0,45.0,47.0,65.0,59.0,51.0,30.0,26.0,28.0,24.0,14.0,19.0,17.0,18.0,23.0,14.0,28.0,14.0,21.0,25.0,20.0,16.0,21.0,21.0,20.0,63.0,98.0,129.0,201.0,169.0,237.0,382.0,452.0,546.0,637.0,808.0,769.0,863.0,708.0,849.0,1020.0,1097.0,677.0,560.0,271.0,145.0,60.0,42.0,31.0,31.0,16.0,20.0,21.0,23.0,45.0,66.0,109.0,178.0,212.0,219.0,271.0,255.0,246.0,100.0,309.0,558.0,769.0,598.0,524.0,426.0,287.0,191.0,141.0,86.0,51.0,34.0,31.0,17.0,20.0,24.0,23.0,18.0,21.0,20.0,14.0,209.0,112.0,44.0,60.0,76.0,67.0,52.0,52.0,57.0,67.0,45.0,53.0,47.0,49.0,43.0,49.0,68.0,52.0,40.0,50.0,47.0,39.0,51.0,42.0,42.0
18.0,21.0,28.0,17.0,26.0,22.0,19.0,24.0,21.0,29.0,16.0,20.0,31.0,26.0,21.0,14.0,19.0,21.0,17.0,19.0,20.0,16.0,24.0,24.0,30.0,22.0,16.0,12.0,16.0,20.0,15.0,20.0,19.0,20.0,18.0,21.0,19.0,11.0,18.0,12.0,18.0,16.0,26.0,33.0,15.0,21.0,25.0,24.0,30.0,37.0,28.0,22.0,24.0,23.0,27.0,30.0,25.0,21.0,31.0,19.0,21.0,14.0,22.0,29.0,28.0,19.0,16.0,18.0,26.0,20.0,22.0,21.0,22.0,27.0,23.0,21.0,17.0,10.0,23.0,28.0,20.0,18.0,15.0,21.0,16.0,21.0,15.0,17.0,15.0,68.0,120.0,167.0,202.0,225.0,331.0,747.0,616.0,586.0,843.0,503.0,877.0,1049.0,1019.0,1103.0,1144.0,1031.0,569.0,220.0,198.0,100.0,59.0,41.0,32.0,18.0,47.0,26.0,29.0,33.0,35.0,54.0,136.0,203.0,206.0,260.0,231.0,244.0,201.0,235.0,628.0,860.0,822.0,693.0,774.0,506.0,367.0,394.0,190.0,62.0,53.0,43.0,25.0,22.0,22.0,24.0,24.0,18.0,26.0,121.0,207.0,86.0,99.0,87.0,71.0,66.0,36.0,65.0,44.0,45.0,42.0,34.0,40.0,39.0,42.0,50.0,43.0,41.0,41.0,40.0,37.0,45.0,52.0,38.0
24.0,14.0,16.0,15.0,17.0,10.0,13.0,15.0,14.0,17.0,13.0,13.0,18.0,13.0,16.0,9.0,8.0,13.0,24.0,24.0,16.0,42.0,47.0,27.0,32.0,20.0,23.0,22.0,16.0,16.0,15.0,11.0,16.0,18.0,19.0,21.0,11.0,21.0,25.0,22.0,18.0,21.0,21.0,15.0,12.0,23.0,17.0,66.0,15.0,27.0,19.0,22.0,10.0,19.0,14.0,9.0,16.0,18.0,13.0,23.0,15.0,18.0,12.0,25.0,15.0,20.0,18.0,19.0,17.0,22.0,15.0,23.0,67.0,95.0,99.0,140.0,208.0,264.0,375.0,586.0,525.0,475.0,565.0,649.0,1023.0,1135.0,1155.0,939.0,392.0,232.0,132.0,76.0,38.0,23.0,40.0,40.0,30.0,46.0,37.0,40.0,54.0,80.0,158.0,211.0,367.0,174.0,208.0,207.0,294.0,814.0,792.0,568.0,683.0,482.0,324.0,295.0,242.0,137.0,83.0,78.0,61.0,58.0,43.0,31.0,29.0,17.0,23.0,24.0,31.0,197.0,149.0,86.0,152.0,146.0,72.0,68.0,82.0,75.0,59.0,48.0,68.0,76.0,62.0,88.0,84.0,69.0,96.0,76.0,77.0,43.0,60.0,63.0,66.0,32.0,36.0,48.0,43.0,35.0,49.0,56.0,31.0,32.0,27.0,20.0,32.0,35.0,17.0,22.0,22.0,16.0,20.0,15.0
17.0,20.0,17.0,19.0,19.0,25.0,18.0,23.0,15.0,19.0,14.0,21.0,17.0,12.0,11.0,20.0,21.0,18.0,19.0,13.0,7.0,9.0,11.0,15.0,16.0,21.0,19.0,17.0,19.0,28.0,26.0,22.0,23.0,18.0,24.0,21.0,17.0,22.0,22.0,25.0,33.0,21.0,29.0,35.0,34.0,24.0,23.0,20.0,17.0,37.0,22.0,19.0,25.0,32.0,25.0,36.0,43.0,26.0,25.0,40.0,35.0,22.0,32.0,25.0,19.0,28.0,21.0,29.0,53.0,74.0,86.0,117.0,124.0,142.0,317.0,370.0,269.0,334.0,528.0,472.0,483.0,451.0,612.0,673.0,852.0,970.0,800.0,323.0,178.0,123.0,35.0,35.0,32.0,27.0,30.0,23.0,22.0,23.0,19.0,68.0,60.0,121.0,217.0,92.0,143.0,223.0,232.0,557.0,607.0,532.0,728.0,510.0,419.0,273.0,140.0,78.0,107.0,29.0,29.0,19.0,16.0,16.0,19.0,16.0,17.0,19.0,151.0,55.0,51.0,54.0,69.0,57.0,52.0,34.0,34.0,29.0,41.0,49.0,26.0,45.0,60.0,48.0,54.0,46.0,55.0,36.0,36.0,29.0,36.0,30.0,26.0,26.0,25.0,31.0,19.0,27.0,21.0,22.0,17.0,19.0,11.0,16.0,16.0,17.0,14.0,22.0,25.0,21.0,21.0,25.0,24.0,17.0
36.0,47.0,41.0,26.0,26.0,28.0,20.0,15.0,21.0,22.0,31.0,33.0,30.0,38.0,41.0,24.0,26.0,26.0,39.0,47.0,35.0,59.0,30.0,37.0,41.0,59.0,67.0,61.0,62.0,68.0,20.0,22.0,36.0,21.0,35.0,30.0,32.0,21.0,21.0,27.0,29.0,24.0,12.0,16.0,26.0,12.0,17.0,19.0,22.0,17.0,25.0,19.0,26.0,35.0,27.0,27.0,21.0,14.0,20.0,22.0,25.0,21.0,20.0,45.0,84.0,111.0,158.0,192.0,293.0,435.0,459.0,574.0,600.0,531.0,569.0,682.0,766.0,900.0,914.0,1029.0,535.0,259.0,161.0,109.0,61.0,59.0,59.0,53.0,66.0,42.0,60.0,56.0,98.0,141.0,205.0,211.0,248.0,226.0,245.0,237.0,414.0,554.0,770.0,704.0,814.0,685.0,581.0,533.0,477.0,563.0,520.0,158.0,81.0,48.0,22.0,25.0,26.0,35.0,24.0,32.0,41.0,91.0,121.0,103.0,175.0,128.0,65.0,107.0,72.0,62.0,79.0,71.0,84.0,89.0,63.0,53.0,69.0,79.0,69.0,51.0,57.0,69.0,70.0,46.0,57.0,65.0,42.0,52.0,62.0,46.0,54.0,47.0,35.0,40.0,40.0,41.0,37.0,38.0,36.0,39.0,45.0,55.0,53.0,36.0,39.0,28.0,38.0,30.0,23.0,21.0,26.0,24.0
52.0,55.0,57.0,51.0,38.0,54.0,38.0,29.0,37.0,30.0,28.0,19.0,9.0,16.0,17.0,17.0,24.0,28.0,23.0,29.0,22.0,26.0,26.0,27.0,33.0,28.0,26.0,12.0,27.0,12.0,18.0,25.0,15.0,27.0,19.0,20.0,20.0,15.0,19.0,24.0,17.0,17.0,16.0,17.0,13.0,15.0,22.0,18.0,18.0,11.0,11.0,19.0,18.0,14.0,10.0,17.0,20.0,13.0,12.0,12.0,14.0,19.0,93.0,129.0,159.0,205.0,227.0,216.0,341.0,726.0,654.0,679.0,713.0,639.0,785.0,909.0,788.0,813.0,1072.0,407.0,392.0,159.0,86.0,61.0,41.0,31.0,45.0,26.0,25.0,14.0,23.0,25.0,36.0,74.0,116.0,172.0,176.0,161.0,119.0,153.0,280.0,530.0,792.0,519.0,262.0,428.0,397.0,327.0,159.0,74.0,64.0,77.0,36.0,25.0,28.0,33.0,22.0,21.0,21.0,30.0,106.0,133.0,114.0,125.0,64.0,71.0,59.0,47.0,45.0,36.0,66.0,48.0,42.0,49.0,38.0,51.0,34.0,40.0,45.0,28.0,43.0,41.0,35.0,38.0,20.0,19.0,16.0,19.0,20.0,23.0,15.0,16.0,17.0,19.0,14.0,15.0,13.0,12.0,19.0,18.0,8.0,16.0,20.0,17.0,13.0,10.0,16.0,12.0,13.0,11.0,15.0,15.0
114.0,90.0,133.0,103.0,86.0,128.0,122.0,122.0,132.0,89.0,97.0,97.0,91.0,84.0,78.0,77.0,81.0,61.0,69.0,54.0,64.0,37.0,37.0,35.0,26.0,28.0,30.0,23.0,26.0,17.0,29.0,20.0,20.0,26.0,31.0,26.0,22.0,29.0,57.0,41.0,56.0,41.0,29.0,38.0,37.0,41.0,25.0,31.0,48.0,57.0,40.0,47.0,41.0,51.0,48.0,34.0,41.0,41.0,40.0,36.0,36.0,35.0,26.0,35.0,34.0,34.0,44.0,51.0,52.0,60.0,61.0,51.0,31.0,31.0,34.0,28.0,26.0,36.0,78.0,111.0,165.0,210.0,240.0,219.0,327.0,553.0,542.0,590.0,586.0,635.0,768.0,828.0,841.0,978.0,1058.0,1159.0,823.0,452.0,157.0,137.0,56.0,50.0,31.0,27.0,34.0,24.0,23.0,40.0,62.0,150.0,178.0,225.0,226.0,212.0,323.0,465.0,120.0,381.0,740.0,505.0,628.0,426.0,313.0,469.0,313.0,126.0,184.0,41.0,39.0,28.0,24.0,34.0,24.0,29.0,31.0,28.0,30.0,274.0,151.0,121.0,185.0,68.0,53.0,98.0,102.0,57.0,59.0,67.0,62.0,89.0,76.0,70.0,64.0,96.0,46.0,61.0,36.0,86.0,69.0,57.0,55.0,51.0,50.0,43.0,42.0,51.0,55.0,43.0,45.0,47.0,55.0,23.0
